model,rate,seed,channel,mse,mae,nmse,skill,mode
Persistence,0.4,4,water_temp,1.0065740685498727,0.6499255148671959,0.13956592712978474,1.0,block
Persistence,0.4,4,air_pressure,3.4485022567495833,1.4080481590330287,0.27482569903298426,1.0,block
Persistence,0.4,4,wind_u,2.9089359517516584,1.3004121163591225,0.7843446962912003,1.0,block
Persistence,0.4,4,wind_v,5.609679581118658,1.7154174665511148,1.358526016290045,1.0,block
LSTM,0.6,0,water_level,0.02621084367585875,0.12153897186532554,0.10230828045051658,0.04721944533091606,block
LSTM,0.6,0,air_temp,1.7906929565763003,0.9363767851853766,0.20821622037982396,0.4663359692445635,block
LSTM,0.6,0,water_temp,0.8367592929132754,0.6918045747190682,0.11602036069551117,0.8555948109078654,block
LSTM,0.6,0,air_pressure,3.5481894224087145,1.4054737215256445,0.28277018998793885,0.8136947743315569,block
LSTM,0.6,0,wind_u,2.0152325732988703,1.0765004513868646,0.5433729057212252,0.6794123976720899,block
LSTM,0.6,0,wind_v,2.397211856114528,1.1330395788695682,0.5805455776925325,0.42980913632547646,block
Latent ODE,0.6,0,water_level,0.01305330675172608,0.09275739836000307,0.05095072041470484,0.023515836123905804,block
Latent ODE,0.6,0,air_temp,2.387240612764765,1.1101049764946063,0.2775809307238512,0.621690145641787,block
Latent ODE,0.6,0,water_temp,1.1556720500590334,0.770240448423265,0.1602390188303132,1.1816863194900245,block
Latent ODE,0.6,0,air_pressure,3.280236580521588,1.3115280782743253,0.2614158971393923,0.7522460180070334,block
Latent ODE,0.6,0,wind_u,2.084956445899571,1.0877789739352555,0.5621727523270992,0.7029189964072822,block
Latent ODE,0.6,0,wind_v,3.1750999058459333,1.3745413348449402,0.768930874577974,0.569280910570277,block
Persistence,0.6,0,water_level,0.5550858018803894,0.5829864454467267,2.1666557015554804,1.0,block
Persistence,0.6,0,air_temp,3.8399203035466387,1.3428730426829194,0.4464940174293693,1.0,block
Persistence,0.6,0,water_temp,0.9779854695768857,0.6379147675770783,0.13560199199011364,1.0,block
Persistence,0.6,0,air_pressure,4.36059015534851,1.5493981069537979,0.34751383308345823,1.0,block
Persistence,0.6,0,wind_u,2.9661404181080275,1.3074967999561113,0.7997688996889302,1.0,block
Persistence,0.6,0,wind_v,5.577386922504179,1.706538572042538,1.3507055309613278,1.0,block
LSTM,0.6,1,water_level,0.027349561477597817,0.12224696780636103,0.10675301567747221,0.04837117953575284,block
LSTM,0.6,1,air_temp,1.789754244590652,0.96455534254145,0.2081070698630036,0.4825533047162204,block
LSTM,0.6,1,water_temp,0.8226903459522374,0.6842423515687801,0.11406963924568697,0.817011331011986,block
LSTM,0.6,1,air_pressure,3.5225567688488253,1.3479663229519467,0.2807274156447065,0.8483232247543708,block
LSTM,0.6,1,wind_u,2.0012268901464356,1.0646486045116217,0.5395965134318274,0.6860993375231266,block
LSTM,0.6,1,wind_v,2.3852291961214434,1.1295541760142565,0.5776436730276465,0.42273319649096486,block
Latent ODE,0.6,1,water_level,0.01287997748347239,0.09189224401450256,0.050274167625863696,0.02277987907703076,block
Latent ODE,0.6,1,air_temp,2.3116807959656134,1.1025972420416617,0.2687950696923813,0.6232750730519239,block
Latent ODE,0.6,1,water_temp,1.1087338103103228,0.750334384995897,0.15373082519305148,1.1010802430787465,block
Latent ODE,0.6,1,air_pressure,3.9227054293880292,1.372622359527607,0.31261695120599486,0.9446894224808858,block
Latent ODE,0.6,1,wind_u,2.0900033093605863,1.0900796539154811,0.5635335525145936,0.716535387883237,block
Latent ODE,0.6,1,wind_v,3.1368494555724795,1.3661247999909307,0.7596675590748571,0.5559425481716188,block
Persistence,0.6,1,water_level,0.565410265784046,0.5877395392453522,2.2069549823271792,1.0,block
Persistence,0.6,1,air_temp,3.7089254743435434,1.328695425840016,0.4312623451732178,1.0,block
Persistence,0.6,1,water_temp,1.006950962275171,0.6531066469313119,0.1396181851044775,1.0,block
Persistence,0.6,1,air_pressure,4.152375729037443,1.4995548958989708,0.3309203466944928,1.0,block
Persistence,0.6,1,wind_u,2.9168179893177344,1.2938820631745245,0.7864699525579107,1.0,block
Persistence,0.6,1,wind_v,5.642398600159198,1.7214023849462,1.3664497555965955,1.0,block
LSTM,0.6,2,water_level,0.026725549321946266,0.12183046974087157,0.10431732106899493,0.04757546336095432,block
LSTM,0.6,2,air_temp,1.7794854192767817,0.9680380225306773,0.20691304272019137,0.4786609383469847,block
LSTM,0.6,2,water_temp,0.8093537619898429,0.6916871425550978,0.11222046315064078,0.8398087018953424,block
LSTM,0.6,2,air_pressure,3.9032218402685475,1.382208866022435,0.31106422175976856,0.8713810793862042,block
LSTM,0.6,2,wind_u,2.0970696216792017,1.0893059599261181,0.5654388624565694,0.7170922099335131,block
LSTM,0.6,2,wind_v,2.45054785885028,1.1510865889971529,0.5934622418751571,0.43701402213043344,block
Latent ODE,0.6,2,water_level,0.012914037061430112,0.09182162660780784,0.05040711171941588,0.02298891183327535,block
Latent ODE,0.6,2,air_temp,2.3441570885315133,1.1086496754970603,0.27257131221636477,0.6305510680077704,block
Latent ODE,0.6,2,water_temp,1.018040180104083,0.7224453777873375,0.14115575398866892,1.056347721209752,block
Latent ODE,0.6,2,air_pressure,4.5398859361769945,1.415801739146844,0.3618026705645442,1.0135141862917998,block
Latent ODE,0.6,2,wind_u,2.0925358761206985,1.0932366037447852,0.5642164157124242,0.7155418972551862,block
Latent ODE,0.6,2,wind_v,3.1490524254035,1.368872647261738,0.7626228173479398,0.561580571199634,block
Persistence,0.6,2,water_level,0.5617506889881435,0.5863772016343239,2.1926706268216662,1.0,block
Persistence,0.6,2,air_temp,3.7176324130857323,1.3271999170839774,0.432274760992088,1.0,block
Persistence,0.6,2,water_temp,0.963735860515893,0.6346243380989165,0.13362622094457147,1.0,block
Persistence,0.6,2,air_pressure,4.479351150265914,1.5218146648058444,0.356978397991933,1.0,block
Persistence,0.6,2,wind_u,2.9244071998406405,1.301707772275504,0.7885162530338956,1.0,block
Persistence,0.6,2,wind_v,5.6074810755588915,1.7180226454094274,1.3579935924756878,1.0,block
LSTM,0.6,3,water_level,0.028771017399071657,0.12667622388151176,0.11230135715249832,0.050785774821205255,block
LSTM,0.6,3,air_temp,1.8655365397263615,0.9679356194223533,0.21691879998508684,0.500666509656459,block
LSTM,0.6,3,water_temp,0.8838461725658159,0.7033746193970642,0.12254916390998598,0.8889773111076695,block
LSTM,0.6,3,air_pressure,3.0117647603288766,1.2625047458968375,0.24002024471935754,0.8252764763579663,block
LSTM,0.6,3,wind_u,2.096974374445319,1.099171133974496,0.5654131806732743,0.692725247447822,block
LSTM,0.6,3,wind_v,2.512153777317028,1.1669128443273542,0.6083816756474922,0.4587229148061164,block
Latent ODE,0.6,3,water_level,0.01292510324493978,0.09212235731702623,0.050450306140016186,0.02281502158347453,block
Latent ODE,0.6,3,air_temp,2.319498927070924,1.1046863292300684,0.2697041377172504,0.6224994296487169,block
Latent ODE,0.6,3,water_temp,1.10172297078058,0.7675641876580503,0.1527587414194884,1.1081189855773708,block
Latent ODE,0.6,3,air_pressure,2.939412800260663,1.2706700985833792,0.2342542116645045,0.805450767707279,block
Latent ODE,0.6,3,wind_u,2.1341206058736266,1.099596033048867,0.5754290249858499,0.7049963236571987,block
Latent ODE,0.6,3,wind_v,3.1490978475036115,1.3683430591032872,0.762633817460125,0.5750298236755683,block
Persistence,0.6,3,water_level,0.5665172481932581,0.5887657561242827,2.2112758454087356,1.0,block
Persistence,0.6,3,air_temp,3.726106108048713,1.3316780335511063,0.43326005594807904,1.0,block
Persistence,0.6,3,water_temp,0.9942280433057844,0.6457154007203326,0.13785409636303225,1.0,block
Persistence,0.6,3,air_pressure,3.649400954235504,1.4471120563932538,0.2908361641162882,1.0,block
Persistence,0.6,3,wind_u,3.0271372122946465,1.3185109380465836,0.8162156392543825,1.0,block
Persistence,0.6,3,wind_v,5.476407862421292,1.6915721735155602,1.3262508935369635,1.0,block
LSTM,0.6,4,water_level,0.025968161855990463,0.12296395044603783,0.10136102518493373,0.04534162944570874,block
LSTM,0.6,4,air_temp,1.8853228945012004,0.9714898580364059,0.2192194959202449,0.5021853741113563,block
LSTM,0.6,4,water_temp,0.8326701762208601,0.6925886704096329,0.11545338665937192,0.8435219151881468,block
LSTM,0.6,4,air_pressure,3.3334417697687755,1.3063840235113422,0.26565604321974395,0.8650906066518075,block
LSTM,0.6,4,wind_u,2.0686578197068046,1.087391532277982,0.5577781072667872,0.7047608779639115,block
LSTM,0.6,4,wind_v,2.5327952054404896,1.159278755757346,0.613380520361099,0.43233765247058553,block
Latent ODE,0.6,4,water_level,0.012966664252934119,0.09223813100474504,0.05061253042070988,0.02264040439072626,block
Latent ODE,0.6,4,air_temp,2.372846523670308,1.1043667487801687,0.27590723070953466,0.6320449524448537,block
Latent ODE,0.6,4,water_temp,1.0280647891127412,0.7303514781105557,0.14254571017184636,1.0414630001349539,block
Latent ODE,0.6,4,air_pressure,3.4156028460715153,1.2760450382789528,0.2722038061461008,0.8864129456188483,block
Latent ODE,0.6,4,wind_u,2.17193912234077,1.1103240814968127,0.58562613943065,0.7399472779707944,block
Latent ODE,0.6,4,wind_v,3.1151401020005767,1.3630421450284385,0.7544100891609715,0.5317415146408109,block
Persistence,0.6,4,water_level,0.5727222901656914,0.5920624744842656,2.235495866029729,1.0,block
Persistence,0.6,4,air_temp,3.7542369644623346,1.3402140055902614,0.4365310246403839,1.0,block
Persistence,0.6,4,water_temp,0.9871352020950562,0.6416254041534784,0.13687064269529992,1.0,block
Persistence,0.6,4,air_pressure,3.8532862848555482,1.4411248806218493,0.30708464659895274,1.0,block
Persistence,0.6,4,wind_u,2.935261993661251,1.310583427770814,0.7914430620471377,1.0,block
Persistence,0.6,4,wind_v,5.858372942922918,1.7504297322894804,1.4187534138096634,1.0,block
LSTM,0.8,0,water_level,0.054950726378508126,0.16979578738390658,0.21448811014313213,0.09614757809456058,block
LSTM,0.8,0,air_temp,2.1775751159962824,1.06225430336952,0.25320167736225935,0.5722117512296166,block
LSTM,0.8,0,water_temp,1.0427374247952672,0.7672041816343449,0.14458013572129397,1.0300148852171087,block
LSTM,0.8,0,air_pressure,4.15396735438327,1.412733187372007,0.331047190035659,0.9081762741932626,block
LSTM,0.8,0,wind_u,2.2835441829750986,1.1527561927909282,0.6157185302016059,0.6716185839798043,block
LSTM,0.8,0,wind_v,2.9346313350038544,1.2733989702923776,0.7106953185421864,0.5136666637101396,block
Latent ODE,0.8,0,water_level,0.012961014128324896,0.09219895279753752,0.050590476398327026,0.02267795532863443,block
Latent ODE,0.8,0,air_temp,2.451908130000755,1.1340678518896619,0.28510026896147345,0.6442995397106943,block
Latent ODE,0.8,0,water_temp,1.1275494378223807,0.7668667350679093,0.15633969480364282,1.1137920987186822,block
Latent ODE,0.8,0,air_pressure,3.7020827615694247,1.320124715297469,0.29503459968307033,0.8093813557801527,block
Latent ODE,0.8,0,wind_u,2.170518650542049,1.1025156998515722,0.5852431335687001,0.6383763771452734,block
Latent ODE,0.8,0,wind_v,3.128804031296156,1.3641267842914335,0.7577191557777658,0.5476539110683969,block
Persistence,0.8,0,water_level,0.5715248107910156,0.5926400291474528,2.23082176788878,1.0,block
Persistence,0.8,0,air_temp,3.805540713410597,1.3396595388218977,0.44249646536995846,1.0,block
Persistence,0.8,0,water_temp,1.0123518016688438,0.6556811857070187,0.1403670352694166,1.0,block
Persistence,0.8,0,air_pressure,4.57396594958755,1.5608952022905835,0.3645186506658411,1.0,block
Persistence,0.8,0,wind_u,3.400061042747687,1.3940728790131374,0.9167681551529561,1.0,block
Persistence,0.8,0,wind_v,5.713104513747182,1.734492369947544,1.383572983710754,1.0,block
LSTM,0.8,1,water_level,0.04900532421729377,0.16654860627107107,0.19128153658820068,0.09031318226347672,block
LSTM,0.8,1,air_temp,2.0784288264953448,1.0401650444596435,0.24167325447504426,0.5708635689130974,block
LSTM,0.8,1,water_temp,0.9431628882437785,0.728483884102023,0.13077368774439718,0.9138695500402126,block
LSTM,0.8,1,air_pressure,3.602693653487278,1.3954864290426119,0.28711386219435936,0.8589732722073546,block
LSTM,0.8,1,wind_u,2.2305323535925514,1.1332916082632087,0.60142479946757,0.7087156728042764,block
LSTM,0.8,1,wind_v,2.7851179385462013,1.2500402725751127,0.6744868620814513,0.48148490868413757,block
Latent ODE,0.8,1,water_level,0.013010156995527971,0.09250083622596075,0.050782294803798096,0.023976755562386747,block
Latent ODE,0.8,1,air_temp,2.349282889475319,1.1137041982495717,0.27316732444449077,0.6452566465476502,block
Latent ODE,0.8,1,water_temp,1.140221880128785,0.7692686647208685,0.15809678473348773,1.1048081614826744,block
Latent ODE,0.8,1,air_pressure,3.4263443284814934,1.3330377852358355,0.2730598402131207,0.8169271335896149,block
Latent ODE,0.8,1,wind_u,2.088180769735308,1.0894110886809443,0.5630421359579634,0.6634857534239769,block
Latent ODE,0.8,1,wind_v,3.2038757615223847,1.3822345227546755,0.7758996769867689,0.5538788168077203,block
Persistence,0.8,1,water_level,0.5426154077300392,0.5749103039626758,2.117980252651957,1.0,block
Persistence,0.8,1,air_temp,3.640850353180874,1.3131776363803067,0.4233467813249687,1.0,block
Persistence,0.8,1,water_temp,1.0320541790699524,0.6639147890342394,0.14309885665699532,1.0,block
Persistence,0.8,1,air_pressure,4.194185977672183,1.525088846470673,0.33425238186578937,1.0,block
Persistence,0.8,1,wind_u,3.1472880298620827,1.3405488996363397,0.8486122468377575,1.0,block
Persistence,0.8,1,wind_v,5.784434544704052,1.7538780984198474,1.400847357656076,1.0,block
LSTM,0.8,2,water_level,0.049050402344509775,0.16092351937195076,0.19145748917249872,0.08518714671793087,block
LSTM,0.8,2,air_temp,2.2485216730058104,1.087323790311663,0.2614511228605704,0.5893625989169502,block
LSTM,0.8,2,water_temp,1.0509742139875569,0.7787691531329548,0.14572220281413162,1.0092770186025426,block
LSTM,0.8,2,air_pressure,3.6939806234082915,1.4313058097981977,0.2943889060984316,0.8222219388706835,block
LSTM,0.8,2,wind_u,2.143391319768346,1.1109138223069224,0.5779287140112399,0.7429477163832892,block
LSTM,0.8,2,wind_v,3.0531876597238417,1.3025327147931405,0.7394067358698254,0.511296100059299,block
Latent ODE,0.8,2,water_level,0.013011338997678638,0.0925312837624451,0.050786908489989166,0.022597140720825283,block
Latent ODE,0.8,2,air_temp,2.4511565553167993,1.139410129892453,0.28501287818939736,0.6424754607157817,block
Latent ODE,0.8,2,water_temp,1.2840214278536977,0.8173894328191988,0.17803522525777468,1.2330781300608609,block
Latent ODE,0.8,2,air_pressure,3.255626204934748,1.3111927502797798,0.25945459244229385,0.7246511455682276,block
Latent ODE,0.8,2,wind_u,2.0579277911589515,1.084414796845039,0.5548849390698408,0.7133241320994498,block
Latent ODE,0.8,2,wind_v,3.168724167603956,1.3743636730693862,0.767386828050979,0.5306441953869594,block
Persistence,0.8,2,water_level,0.5757958123298107,0.5940628985646355,2.2474926857973894,1.0,block
Persistence,0.8,2,air_temp,3.815175372746481,1.348741620710181,0.4436167536606995,1.0,block
Persistence,0.8,2,water_temp,1.041313925331173,0.6624228556184267,0.14438276125210933,1.0,block
Persistence,0.8,2,air_pressure,4.4926806848306065,1.5814024122591104,0.35804068485787777,1.0,block
Persistence,0.8,2,wind_u,2.8849827148032623,1.295658073615079,0.7778861167036478,1.0,block
Persistence,0.8,2,wind_v,5.971466747682486,1.7779591625207296,1.446141943551047,1.0,block
LSTM,0.8,3,water_level,0.049693403204447005,0.16507772865137124,0.19396730202407705,0.0916085980811582,block
LSTM,0.8,3,air_temp,2.495428933438271,1.1108817549418861,0.2901607329379322,0.6260080977606011,block
LSTM,0.8,3,water_temp,0.8987968943637795,0.7089568437615136,0.12462214732391236,0.9682037583426666,block
LSTM,0.8,3,air_pressure,3.707681155510245,1.4086808683591288,0.2954807593238931,0.9262680934091226,block
LSTM,0.8,3,wind_u,2.142151954359874,1.1197147970373555,0.5775945403817668,0.7131111618862289,block
LSTM,0.8,3,wind_v,2.9177707779664503,1.2609163413988813,0.7066121075399836,0.5145346635856634,block
Latent ODE,0.8,3,water_level,0.012882460103490046,0.09224221478853978,0.05028385798868298,0.023748506518297095,block
Latent ODE,0.8,3,air_temp,2.444660326984344,1.1317636449405613,0.2842575169170247,0.6132721875824699,block
Latent ODE,0.8,3,water_temp,1.1614781419563907,0.7788559107151829,0.16104405903944832,1.251169768528244,block
Latent ODE,0.8,3,air_pressure,2.753670214705296,1.2264442884528919,0.21945160110638867,0.6879331724255424,block
Latent ODE,0.8,3,wind_u,2.140279690819989,1.1019626509886278,0.5770897166242399,0.7124878951634517,block
Latent ODE,0.8,3,wind_v,3.141373465112588,1.363291501603514,0.7607631625882677,0.553965908245593,block
Persistence,0.8,3,water_level,0.5424534841197161,0.5758426903689056,2.1173482193476736,1.0,block
Persistence,0.8,3,air_temp,3.9862566352816997,1.3741312473668092,0.46350955199447896,1.0,block
Persistence,0.8,3,water_temp,0.9283137837662446,0.6261355679134847,0.12871479401942798,1.0,block
Persistence,0.8,3,air_pressure,4.002816443632591,1.4930448381872243,0.31900133603477415,1.0,block
Persistence,0.8,3,wind_u,3.0039523553294725,1.313124819576839,0.8099642401529501,1.0,block
Persistence,0.8,3,wind_v,5.670698175382851,1.733623801969968,1.3733032146284967,1.0,block
LSTM,0.8,4,water_level,0.05729026299789239,0.1740117417331553,0.22361997829435357,0.10027921307250333,block
LSTM,0.8,4,air_temp,2.090528369976477,1.0481466971583489,0.24308015184553455,0.5821346607644586,block
LSTM,0.8,4,water_temp,0.9552757533033561,0.7261657453171054,0.1324531898248287,0.9496920906088124,block
LSTM,0.8,4,air_pressure,3.841749659608177,1.4438815518503203,0.3061652442433693,0.9224150708760953,block
LSTM,0.8,4,wind_u,2.1117255493973817,1.0995176767630759,0.569390582042578,0.6928181489715594,block
LSTM,0.8,4,wind_v,2.967759595779242,1.2837679912004107,0.7187181661018379,0.5144988951825488,block
Latent ODE,0.8,4,water_level,0.013025226533660256,0.09263861486031306,0.050841115441262644,0.022798978369755297,block
Latent ODE,0.8,4,air_temp,2.3359500377825695,1.1034057607572636,0.2716170218221714,0.6504754981261419,block
Latent ODE,0.8,4,water_temp,1.0989825380576768,0.7582286348169128,0.15237876835475428,1.0925588977857572,block
Latent ODE,0.8,4,air_pressure,3.192290176490955,1.3130187283191228,0.2544070770297782,0.7664779931822238,block
Latent ODE,0.8,4,wind_u,2.121712186443272,1.093314580458709,0.5720833074688675,0.6960945801321138,block
Latent ODE,0.8,4,wind_v,3.1528072578594655,1.3749534391842868,0.7635321451454504,0.5465792624170756,block
Persistence,0.8,4,water_level,0.5713074648528673,0.5915325069823206,2.229973405681525,1.0,block
Persistence,0.8,4,air_temp,3.5911422405791766,1.3068428015513622,0.4175668762384324,1.0,block
Persistence,0.8,4,water_temp,1.005879445295753,0.6547443614767551,0.13946961455677478,1.0,block
Persistence,0.8,4,air_pressure,4.164881712046773,1.5343592931582781,0.33191700126124174,1.0,block
Persistence,0.8,4,wind_u,3.0480228506312836,1.3097496222500777,0.8218470934801563,1.0,block
Persistence,0.8,4,wind_v,5.768252611555666,1.7474412744120382,1.3969284926196592,1.0,block
Tidal,0.0,0,water_level,0.0211396951435053,0.11755457021701328,0.08251416421868782,0.03760308414096883,block
Tidal,0.2,0,water_level,0.0211396951435053,0.11755457021701328,0.08251416421868782,0.037775245764477446,block
Tidal,0.4,0,water_level,0.0211396951435053,0.11755457021701328,0.08251416421868782,0.036874289094646615,block
Tidal,0.6,0,water_level,0.0211396951435053,0.11755457021701328,0.08251416421868782,0.0380836531431595,block
Tidal,0.8,0,water_level,0.0211396951435053,0.11755457021701328,0.08251416421868782,0.036988236983530126,block
