model,rate,seed,channel,mse,mae,nmse,skill,mode
LSTM,0.5,4,air_pressure,4.2470895064225145,1.5778551940982068,0.3384684873480069,1.2142173141217707,irregular
LSTM,0.5,4,wind_u,2.165276028821322,1.129471267831464,0.5838295505233817,0.7401464281909241,irregular
LSTM,0.5,4,wind_v,3.597444750183257,1.4413631587083857,0.8712123775731604,0.6429959709685876,irregular
Latent ODE,0.5,4,water_level,0.21397639735605706,0.3704644342675743,0.8352099436866917,0.38061913623628035,irregular
Latent ODE,0.5,4,air_temp,2.584906561137798,1.1351649042589027,0.30056491383322614,0.693927341929557,irregular
Latent ODE,0.5,4,water_temp,1.1044639089547041,0.7780892510122808,0.1531387845672601,1.119408804848487,irregular
Latent ODE,0.5,4,air_pressure,2.9258477382864228,1.27048031398915,0.2331731546252639,0.8364822490647015,irregular
Latent ODE,0.5,4,wind_u,2.144479378835479,1.1077789082060603,0.5782220904804067,0.7330376041885923,irregular
Latent ODE,0.5,4,wind_v,3.0943639364655735,1.3559389159355195,0.74937861436996,0.5530768870756131,irregular
Persistence,0.5,4,water_level,0.5621798196274215,0.5865985758571703,2.19434564416701,1.0,irregular
Persistence,0.5,4,air_temp,3.725039215128954,1.3286240086338146,0.4331360009499922,1.0,irregular
Persistence,0.5,4,water_temp,0.9866492957451719,0.6426157535336281,0.13680326964016296,1.0,irregular
Persistence,0.5,4,air_pressure,3.497800152433492,1.411351313487844,0.27875445639878493,1.0,irregular
Persistence,0.5,4,wind_u,2.9254698075267607,1.3006026699372983,0.7888027669746184,1.0,irregular
Persistence,0.5,4,wind_v,5.594816939154668,1.7128451721585212,1.354926651034524,1.0,irregular
LSTM,0.67,0,water_level,0.3146279734447289,0.44669191896668115,1.2280812988255099,0.5596571816705288,irregular
LSTM,0.67,0,air_temp,2.3874119098285145,1.1028798781781355,0.27760084861488055,0.6409092017426901,irregular
LSTM,0.67,0,water_temp,0.7592434535328088,0.6312898186114312,0.10527244821852459,0.769517048060513,irregular
LSTM,0.67,0,air_pressure,4.746924238754806,1.7041964804367518,0.37830242668944825,1.3571170541153623,irregular
LSTM,0.67,0,wind_u,2.2131888794266366,1.1345760324108067,0.5967484290685904,0.7565242593625336,irregular
LSTM,0.67,0,wind_v,3.7014117701532037,1.4722298903647149,0.8963906251758788,0.6615787094389647,irregular
Latent ODE,0.67,0,water_level,0.21397639735605706,0.3704644342675743,0.8352099436866917,0.38061913623628035,irregular
Latent ODE,0.67,0,air_temp,2.584906561137798,1.1351649042589027,0.30056491383322614,0.693927341929557,irregular
Latent ODE,0.67,0,water_temp,1.1044639089547041,0.7780892510122808,0.1531387845672601,1.119408804848487,irregular
Latent ODE,0.67,0,air_pressure,2.9258477382864228,1.27048031398915,0.2331731546252639,0.8364822490647015,irregular
Latent ODE,0.67,0,wind_u,2.144479378835479,1.1077789082060603,0.5782220904804067,0.7330376041885923,irregular
Latent ODE,0.67,0,wind_v,3.0943639364655735,1.3559389159355195,0.74937861436996,0.5530768870756131,irregular
Persistence,0.67,0,water_level,0.5621798196274215,0.5865985758571703,2.19434564416701,1.0,irregular
Persistence,0.67,0,air_temp,3.725039215128954,1.3286240086338146,0.4331360009499922,1.0,irregular
Persistence,0.67,0,water_temp,0.9866492957451719,0.6426157535336281,0.13680326964016296,1.0,irregular
Persistence,0.67,0,air_pressure,3.497800152433492,1.411351313487844,0.27875445639878493,1.0,irregular
Persistence,0.67,0,wind_u,2.9254698075267607,1.3006026699372983,0.7888027669746184,1.0,irregular
Persistence,0.67,0,wind_v,5.594816939154668,1.7128451721585212,1.354926651034524,1.0,irregular
LSTM,0.67,1,water_level,0.3007986768400026,0.4380591303481106,1.1741016721882775,0.5350577632604344,irregular
LSTM,0.67,1,air_temp,2.3542712676227153,1.0852119573598347,0.27374735757628016,0.6322514479836441,irregular
LSTM,0.67,1,water_temp,0.7704384528907038,0.6327508999987047,0.1068246841775265,0.7808514009479768,irregular
LSTM,0.67,1,air_pressure,4.5373526198526966,1.6632179816313537,0.3616007798949544,1.2972121097778633,irregular
LSTM,0.67,1,wind_u,2.2322249855370466,1.1364299877366024,0.6018811886457636,0.7630312846825125,irregular
LSTM,0.67,1,wind_v,3.704953215880378,1.4781703397903474,0.89724827597145,0.6622116963205176,irregular
Latent ODE,0.67,1,water_level,0.21397639735605706,0.3704644342675743,0.8352099436866917,0.38061913623628035,irregular
Latent ODE,0.67,1,air_temp,2.584906561137798,1.1351649042589027,0.30056491383322614,0.6941897217443771,irregular
Latent ODE,0.67,1,water_temp,1.1044639089547041,0.7780892510122808,0.1531387845672601,1.119391415846302,irregular
Latent ODE,0.67,1,air_pressure,2.9258477382864228,1.27048031398915,0.2331731546252639,0.8364889034334161,irregular
Latent ODE,0.67,1,wind_u,2.144479378835479,1.1077789082060603,0.5782220904804067,0.7330376041885923,irregular
Latent ODE,0.67,1,wind_v,3.0943639364655735,1.3559389159355195,0.74937861436996,0.5530768870756131,irregular
Persistence,0.67,1,water_level,0.5621798196274215,0.5865985758571703,2.19434564416701,1.0,irregular
Persistence,0.67,1,air_temp,3.723631278553622,1.3282249336907703,0.43297229045391106,1.0,irregular
Persistence,0.67,1,water_temp,0.9866646226866835,0.6426436204491193,0.1368053947880969,1.0,irregular
Persistence,0.67,1,air_pressure,3.4977723270172683,1.4112988035109484,0.27875223887393064,1.0,irregular
Persistence,0.67,1,wind_u,2.9254698075267607,1.3006026699372983,0.7888027669746184,1.0,irregular
Persistence,0.67,1,wind_v,5.594816939154668,1.7128451721585212,1.354926651034524,1.0,irregular
LSTM,0.67,2,water_level,0.32010854717606824,0.44993451655653005,1.249473516537755,0.5694059729646942,irregular
LSTM,0.67,2,air_temp,2.361465740444229,1.0756207706296776,0.2745839085511525,0.6345140993949984,irregular
LSTM,0.67,2,water_temp,0.7716842142332022,0.6312307895443703,0.10699741447346857,0.7782184160516019,irregular
LSTM,0.67,2,air_pressure,4.843502415250615,1.7229086337683457,0.3859991491766793,1.3841607161584033,irregular
LSTM,0.67,2,wind_u,2.2970131832371106,1.1601668155410791,0.6193502151527622,0.7851775387759146,irregular
LSTM,0.67,2,wind_v,3.4792631223031734,1.4487811975415863,0.8425917025772125,0.621872558144657,irregular
Latent ODE,0.67,2,water_level,0.21397639735605706,0.3704644342675743,0.8352099436866917,0.38061913623628035,irregular
Latent ODE,0.67,2,air_temp,2.584906561137798,1.1351649042589027,0.30056491383322614,0.6945515366028695,irregular
Latent ODE,0.67,2,water_temp,1.1044639089547041,0.7780892510122808,0.1531387845672601,1.1138159080615146,irregular
Latent ODE,0.67,2,air_pressure,2.9258477382864228,1.27048031398915,0.2331731546252639,0.8361394614040737,irregular
Latent ODE,0.67,2,wind_u,2.144479378835479,1.1077789082060603,0.5782220904804067,0.7330376041885923,irregular
Latent ODE,0.67,2,wind_v,3.0943639364655735,1.3559389159355195,0.74937861436996,0.5530768870756131,irregular
Persistence,0.67,2,water_level,0.5621798196274215,0.5865985758571703,2.19434564416701,1.0,irregular
Persistence,0.67,2,air_temp,3.7216915159109285,1.327405777330084,0.4327467408730003,1.0,irregular
Persistence,0.67,2,water_temp,0.9916036402073959,0.644660769807053,0.13749021131668235,1.0,irregular
Persistence,0.67,2,air_pressure,3.499234127011827,1.412128450890044,0.2788687358849344,1.0,irregular
Persistence,0.67,2,wind_u,2.9254698075267607,1.3006026699372983,0.7888027669746184,1.0,irregular
Persistence,0.67,2,wind_v,5.594816939154668,1.7128451721585212,1.354926651034524,1.0,irregular
LSTM,0.67,3,water_level,0.3145552408784875,0.4400929110673453,1.2277974032028838,0.5595278056884994,irregular
LSTM,0.67,3,air_temp,2.3612664318640575,1.0969627937632582,0.27456073356791477,0.6338819484063447,irregular
LSTM,0.67,3,water_temp,0.7661020901968497,0.6376534704226773,0.10622342839452123,0.7700959502017563,irregular
LSTM,0.67,3,air_pressure,4.5126390878054,1.6485224953971724,0.3596312542241567,1.2897827600087288,irregular
LSTM,0.67,3,wind_u,2.2358409223172995,1.1445715401698504,0.6028561639916483,0.7642673038582871,irregular
LSTM,0.67,3,wind_v,3.489910355254785,1.4393517316672735,0.8451701997546539,0.6237756111073194,irregular
Latent ODE,0.67,3,water_level,0.21397639735605706,0.3704644342675743,0.8352099436866917,0.38061913623628035,irregular
Latent ODE,0.67,3,air_temp,2.584906561137798,1.1351649042589027,0.30056491383322614,0.693918138720529,irregular
Latent ODE,0.67,3,water_temp,1.1044639089547041,0.7780892510122808,0.1531387845672601,1.1102217241196564,irregular
Latent ODE,0.67,3,air_pressure,2.9258477382864228,1.27048031398915,0.2331731546252639,0.8362529991485758,irregular
Latent ODE,0.67,3,wind_u,2.144479378835479,1.1077789082060603,0.5782220904804067,0.7330376041885923,irregular
Latent ODE,0.67,3,wind_v,3.0943639364655735,1.3559389159355195,0.74937861436996,0.5530768870756131,irregular
Persistence,0.67,3,water_level,0.5621798196274215,0.5865985758571703,2.19434564416701,1.0,irregular
Persistence,0.67,3,air_temp,3.72508861910418,1.3286366117173347,0.43314174549092843,1.0,irregular
Persistence,0.67,3,water_temp,0.9948138150786792,0.6453145733472491,0.1379353161988346,1.0,irregular
Persistence,0.67,3,air_pressure,3.4987590373551436,1.4119078859114091,0.2788308739851065,1.0,irregular
Persistence,0.67,3,wind_u,2.9254698075267607,1.3006026699372983,0.7888027669746184,1.0,irregular
Persistence,0.67,3,wind_v,5.594816939154668,1.7128451721585212,1.354926651034524,1.0,irregular
LSTM,0.67,4,water_level,0.30621950099577055,0.43633321419791066,1.1952606705349065,0.5447002725902081,irregular
LSTM,0.67,4,air_temp,2.3455201473037777,1.0835216893190296,0.27272980446076334,0.630096630162099,irregular
LSTM,0.67,4,water_temp,0.7622115497803764,0.6371498574014646,0.10568398783348705,0.7724283909498839,irregular
LSTM,0.67,4,air_pressure,4.751536916669891,1.7119291001471921,0.37867003046002606,1.3583375737733412,irregular
LSTM,0.67,4,wind_u,2.253397725609009,1.1549561484338435,0.6075900549311818,0.7702686658434762,irregular
LSTM,0.67,4,wind_v,3.681944856546807,1.4770743185607949,0.8916762189056571,0.6580992544687475,irregular
Latent ODE,0.67,4,water_level,0.21397639735605706,0.3704644342675743,0.8352099436866917,0.38061913623628035,irregular
Latent ODE,0.67,4,air_temp,2.584906561137798,1.1351649042589027,0.30056491383322614,0.6944049981105882,irregular
Latent ODE,0.67,4,water_temp,1.1044639089547041,0.7780892510122808,0.1531387845672601,1.1192683714933458,irregular
Latent ODE,0.67,4,air_pressure,2.9258477382864228,1.27048031398915,0.2331731546252639,0.8364217699984898,irregular
Latent ODE,0.67,4,wind_u,2.144479378835479,1.1077789082060603,0.5782220904804067,0.7330376041885923,irregular
Latent ODE,0.67,4,wind_v,3.0943639364655735,1.3559389159355195,0.74937861436996,0.5530768870756131,irregular
Persistence,0.67,4,water_level,0.5621798196274215,0.5865985758571703,2.19434564416701,1.0,irregular
Persistence,0.67,4,air_temp,3.722476894853997,1.3278048522731283,0.4328380622994297,1.0,irregular
Persistence,0.67,4,water_temp,0.9867730895326835,0.6427765244200809,0.13682043419393677,1.0,irregular
Persistence,0.67,4,air_pressure,3.498053067523225,1.4114521413609602,0.2787746122696984,1.0,irregular
Persistence,0.67,4,wind_u,2.9254698075267607,1.3006026699372983,0.7888027669746184,1.0,irregular
Persistence,0.67,4,wind_v,5.594816939154668,1.7128451721585212,1.354926651034524,1.0,irregular
LSTM,0.75,0,water_level,0.30395679515921725,0.43566084091099466,1.1864286944960607,0.5406753934366788,irregular
LSTM,0.75,0,air_temp,2.41475821254985,1.101873025251171,0.28078059183835613,0.648775260166195,irregular
LSTM,0.75,0,water_temp,0.8259182640402264,0.6712428560083191,0.11451720430296905,0.8355126944182912,irregular
LSTM,0.75,0,air_pressure,4.800383033984801,1.7259344699076808,0.38256278370089836,1.3720082837425682,irregular
LSTM,0.75,0,wind_u,2.174044062051409,1.1257068465400493,0.5861937003276366,0.7431435649952515,irregular
LSTM,0.75,0,wind_v,3.6796978159033835,1.4858096375394223,0.8911320410912902,0.6576976254846609,irregular
Latent ODE,0.75,0,water_level,0.21397639735605706,0.3704644342675743,0.8352099436866917,0.38061913623628035,irregular
Latent ODE,0.75,0,air_temp,2.584906561137798,1.1351649042589027,0.30056491383322614,0.6944891699681337,irregular
Latent ODE,0.75,0,water_temp,1.1044639089547041,0.7780892510122808,0.1531387845672601,1.117294115696609,irregular
Latent ODE,0.75,0,air_pressure,2.9258477382864228,1.27048031398915,0.2331731546252639,0.8362431300750114,irregular
Latent ODE,0.75,0,wind_u,2.144479378835479,1.1077789082060603,0.5782220904804067,0.7330376041885923,irregular
Latent ODE,0.75,0,wind_v,3.0943639364655735,1.3559389159355195,0.74937861436996,0.5530768870756131,irregular
Persistence,0.75,0,water_level,0.5621798196274215,0.5865985758571703,2.19434564416701,1.0,irregular
Persistence,0.75,0,air_temp,3.722025731886367,1.3275948135674038,0.4327856024695352,1.0,irregular
Persistence,0.75,0,water_temp,0.9885167150156291,0.6437711664590294,0.1370621955453344,1.0,irregular
Persistence,0.75,0,air_pressure,3.498800328588616,1.411928910413877,0.278834164657769,1.0,irregular
Persistence,0.75,0,wind_u,2.9254698075267607,1.3006026699372983,0.7888027669746184,1.0,irregular
Persistence,0.75,0,wind_v,5.594816939154668,1.7128451721585212,1.354926651034524,1.0,irregular
LSTM,0.75,1,water_level,0.306643670686053,0.4399031002491836,1.1969163239037446,0.5454547815132847,irregular
LSTM,0.75,1,air_temp,2.5517210462618665,1.1378223508928182,0.29670620513978496,0.6852775839967261,irregular
LSTM,0.75,1,water_temp,0.7953657123436881,0.6503304415066015,0.11028095846976263,0.8061155675957152,irregular
LSTM,0.75,1,air_pressure,4.811517469123291,1.7707584655928377,0.3834501338292863,1.3755948127207929,irregular
LSTM,0.75,1,wind_u,2.245137440179711,1.147065260813604,0.6053628106144343,0.7674450901538398,irregular
LSTM,0.75,1,wind_v,3.715541386386846,1.486451201177948,0.8998124696816161,0.6641041926473173,irregular
Latent ODE,0.75,1,water_level,0.21397639735605706,0.3704644342675743,0.8352099436866917,0.38061913623628035,irregular
Latent ODE,0.75,1,air_temp,2.584906561137798,1.1351649042589027,0.30056491383322614,0.6941897217443771,irregular
Latent ODE,0.75,1,water_temp,1.1044639089547041,0.7780892510122808,0.1531387845672601,1.119391415846302,irregular
Latent ODE,0.75,1,air_pressure,2.9258477382864228,1.27048031398915,0.2331731546252639,0.8364889034334161,irregular
Latent ODE,0.75,1,wind_u,2.144479378835479,1.1077789082060603,0.5782220904804067,0.7330376041885923,irregular
Latent ODE,0.75,1,wind_v,3.0943639364655735,1.3559389159355195,0.74937861436996,0.5530768870756131,irregular
Persistence,0.75,1,water_level,0.5621798196274215,0.5865985758571703,2.19434564416701,1.0,irregular
Persistence,0.75,1,air_temp,3.723631278553622,1.3282249336907703,0.43297229045391106,1.0,irregular
Persistence,0.75,1,water_temp,0.9866646226866835,0.6426436204491193,0.1368053947880969,1.0,irregular
Persistence,0.75,1,air_pressure,3.4977723270172683,1.4112988035109484,0.27875223887393064,1.0,irregular
Persistence,0.75,1,wind_u,2.9254698075267607,1.3006026699372983,0.7888027669746184,1.0,irregular
Persistence,0.75,1,wind_v,5.594816939154668,1.7128451721585212,1.354926651034524,1.0,irregular
LSTM,0.75,2,water_level,0.31032792225294586,0.4399767201471131,1.2112969919668293,0.5520082923976394,irregular
LSTM,0.75,2,air_temp,2.621840151661811,1.1423827539695157,0.3048594371325578,0.7043267764230527,irregular
LSTM,0.75,2,water_temp,0.831980124984779,0.672895902324975,0.11535770801679625,0.8431321585581428,irregular
LSTM,0.75,2,air_pressure,5.127902291097002,1.8005034958106885,0.40866417557513907,1.4659303881652608,irregular
LSTM,0.75,2,wind_u,2.2170198328459443,1.1511990296504588,0.5977813799640418,0.7578337766952545,irregular
LSTM,0.75,2,wind_v,3.5301545211924843,1.459020499170914,0.8549163440111419,0.6309687268741742,irregular
Latent ODE,0.75,2,water_level,0.21397639735605706,0.3704644342675743,0.8352099436866917,0.38061913623628035,irregular
Latent ODE,0.75,2,air_temp,2.584906561137798,1.1351649042589027,0.30056491383322614,0.6944049981105882,irregular
Latent ODE,0.75,2,water_temp,1.1044639089547041,0.7780892510122808,0.1531387845672601,1.1192683714933458,irregular
Latent ODE,0.75,2,air_pressure,2.9258477382864228,1.27048031398915,0.2331731546252639,0.8364217699984898,irregular
Latent ODE,0.75,2,wind_u,2.144479378835479,1.1077789082060603,0.5782220904804067,0.7330376041885923,irregular
Latent ODE,0.75,2,wind_v,3.0943639364655735,1.3559389159355195,0.74937861436996,0.5530768870756131,irregular
Persistence,0.75,2,water_level,0.5621798196274215,0.5865985758571703,2.19434564416701,1.0,irregular
Persistence,0.75,2,air_temp,3.722476894853997,1.3278048522731283,0.4328380622994297,1.0,irregular
Persistence,0.75,2,water_temp,0.9867730895326835,0.6427765244200809,0.13682043419393677,1.0,irregular
Persistence,0.75,2,air_pressure,3.498053067523225,1.4114521413609602,0.2787746122696984,1.0,irregular
Persistence,0.75,2,wind_u,2.9254698075267607,1.3006026699372983,0.7888027669746184,1.0,irregular
Persistence,0.75,2,wind_v,5.594816939154668,1.7128451721585212,1.354926651034524,1.0,irregular
LSTM,0.75,3,water_level,0.2973355938784809,0.4315694283647656,1.16058428727567,0.5288976649420408,irregular
LSTM,0.75,3,air_temp,2.536045237302129,1.1380917173152059,0.29488347071677523,0.6808103461037889,irregular
LSTM,0.75,3,water_temp,0.7993879176125266,0.6557219113823174,0.11083865494237341,0.8102047212315545,irregular
LSTM,0.75,3,air_pressure,5.124657341197518,1.8062389672641317,0.40840557182253684,1.465108673413542,irregular
LSTM,0.75,3,wind_u,2.2228012919228273,1.143748662760404,0.5993402512623416,0.7598100264798219,irregular
LSTM,0.75,3,wind_v,3.6855806169620595,1.4996151350821627,0.8925567103921482,0.6587490988612974,irregular
Latent ODE,0.75,3,water_level,0.21397639735605706,0.3704644342675743,0.8352099436866917,0.38061913623628035,irregular
Latent ODE,0.75,3,air_temp,2.584906561137798,1.1351649042589027,0.30056491383322614,0.693927341929557,irregular
Latent ODE,0.75,3,water_temp,1.1044639089547041,0.7780892510122808,0.1531387845672601,1.119408804848487,irregular
Latent ODE,0.75,3,air_pressure,2.9258477382864228,1.27048031398915,0.2331731546252639,0.8364822490647015,irregular
Latent ODE,0.75,3,wind_u,2.144479378835479,1.1077789082060603,0.5782220904804067,0.7330376041885923,irregular
Latent ODE,0.75,3,wind_v,3.0943639364655735,1.3559389159355195,0.74937861436996,0.5530768870756131,irregular
Persistence,0.75,3,water_level,0.5621798196274215,0.5865985758571703,2.19434564416701,1.0,irregular
Persistence,0.75,3,air_temp,3.725039215128954,1.3286240086338146,0.4331360009499922,1.0,irregular
Persistence,0.75,3,water_temp,0.9866492957451719,0.6426157535336281,0.13680326964016296,1.0,irregular
Persistence,0.75,3,air_pressure,3.497800152433492,1.411351313487844,0.27875445639878493,1.0,irregular
Persistence,0.75,3,wind_u,2.9254698075267607,1.3006026699372983,0.7888027669746184,1.0,irregular
Persistence,0.75,3,wind_v,5.594816939154668,1.7128451721585212,1.354926651034524,1.0,irregular
LSTM,0.75,4,water_level,0.27971201393119527,0.420371895608071,1.0917945076681685,0.4975490121943035,irregular
LSTM,0.75,4,air_temp,2.537488827908698,1.1261717556555013,0.2950513269529723,0.6814554498248655,irregular
LSTM,0.75,4,water_temp,0.7593341998604205,0.6404326133278277,0.1052850305964563,0.7695970671298183,irregular
LSTM,0.75,4,air_pressure,4.533921371260453,1.7106324267772985,0.36132732921326394,1.2962311286643298,irregular
LSTM,0.75,4,wind_u,2.15807297287098,1.1216867968415345,0.5818873700060219,0.7376842404316077,irregular
LSTM,0.75,4,wind_v,3.44097754181321,1.443223242340594,0.8333198794022407,0.6150295137865788,irregular
Latent ODE,0.75,4,water_level,0.21397639735605706,0.3704644342675743,0.8352099436866917,0.38061913623628035,irregular
Latent ODE,0.75,4,air_temp,2.584906561137798,1.1351649042589027,0.30056491383322614,0.6941897217443771,irregular
Latent ODE,0.75,4,water_temp,1.1044639089547041,0.7780892510122808,0.1531387845672601,1.119391415846302,irregular
Latent ODE,0.75,4,air_pressure,2.9258477382864228,1.27048031398915,0.2331731546252639,0.8364889034334161,irregular
Latent ODE,0.75,4,wind_u,2.144479378835479,1.1077789082060603,0.5782220904804067,0.7330376041885923,irregular
Latent ODE,0.75,4,wind_v,3.0943639364655735,1.3559389159355195,0.74937861436996,0.5530768870756131,irregular
Persistence,0.75,4,water_level,0.5621798196274215,0.5865985758571703,2.19434564416701,1.0,irregular
Persistence,0.75,4,air_temp,3.723631278553622,1.3282249336907703,0.43297229045391106,1.0,irregular
Persistence,0.75,4,water_temp,0.9866646226866835,0.6426436204491193,0.1368053947880969,1.0,irregular
Persistence,0.75,4,air_pressure,3.4977723270172683,1.4112988035109484,0.27875223887393064,1.0,irregular
Persistence,0.75,4,wind_u,2.9254698075267607,1.3006026699372983,0.7888027669746184,1.0,irregular
Persistence,0.75,4,wind_v,5.594816939154668,1.7128451721585212,1.354926651034524,1.0,irregular
